country_region,last_update,confirmed,deaths,recovered,active,delta_confirmed,delta_recovered
Suriname,2020-02-17,0,0,,,0,
Suriname,2020-02-18,0,0,,,0,
Suriname,2020-02-19,0,0,,,0,
Suriname,2020-02-20,0,0,,,0,
Suriname,2020-02-21,0,0,,,0,
Suriname,2020-02-22,0,0,,,0,
Suriname,2020-02-23,0,0,,,0,
Suriname,2020-02-24,0,0,,,0,
Suriname,2020-02-25,0,0,,,0,
Suriname,2020-02-26,0,0,,,0,
Suriname,2020-02-27,0,0,,,0,
Suriname,2020-02-28,0,0,,,0,
Suriname,2020-02-29,0,0,,,0,
Suriname,2020-03-01,0,0,,,0,
Suriname,2020-03-02,0,0,,,0,
Suriname,2020-03-03,0,0,,,0,
Suriname,2020-03-04,0,0,,,0,
Suriname,2020-03-05,0,0,,,0,
Suriname,2020-03-06,0,0,,,0,
Suriname,2020-03-07,0,0,,,0,
Suriname,2020-03-08,0,0,,,0,
Suriname,2020-03-09,0,0,,,0,
Suriname,2020-03-10,0,0,,,0,
Suriname,2020-03-11,0,0,,,0,
Suriname,2020-03-12,0,0,,,0,
Suriname,2020-03-13,0,0,,,0,
Suriname,2020-03-14,1,0,,,1,
Suriname,2020-03-15,1,0,,,0,
Suriname,2020-03-16,1,0,,,0,
Suriname,2020-03-17,1,0,,,0,
Suriname,2020-03-18,1,0,,,0,
Suriname,2020-03-19,1,0,,,0,
Suriname,2020-03-20,4,0,,,3,
Suriname,2020-03-21,4,0,,,0,
Suriname,2020-03-22,5,0,,,1,
Suriname,2020-03-23,5,0,,,0,
Suriname,2020-03-24,7,0,,,2,
Suriname,2020-03-25,8,0,,,1,
Suriname,2020-03-26,8,0,,,0,
Suriname,2020-03-27,8,0,,,0,
Suriname,2020-03-28,8,0,,,0,
Suriname,2020-03-29,8,0,,,0,
Suriname,2020-03-30,8,0,,,0,
Suriname,2020-03-31,9,0,,,1,
Suriname,2020-04-01,10,0,,,1,
Suriname,2020-04-02,10,0,,,0,
Suriname,2020-04-03,10,1,,,0,
Suriname,2020-04-04,10,1,,,0,
Sweden,2020-01-22,0,0,,,0,
Sweden,2020-01-23,0,0,,,0,
Sweden,2020-01-24,0,0,,,0,
Sweden,2020-01-25,0,0,,,0,
Sweden,2020-01-26,0,0,,,0,
Sweden,2020-01-27,0,0,,,0,
Sweden,2020-01-28,0,0,,,0,
Sweden,2020-01-29,0,0,,,0,
Sweden,2020-01-30,0,0,,,0,
Sweden,2020-01-31,1,0,,,1,
Sweden,2020-02-01,1,0,,,0,
Sweden,2020-02-02,1,0,,,0,
Sweden,2020-02-03,1,0,,,0,
Sweden,2020-02-04,1,0,,,0,
Sweden,2020-02-05,1,0,,,0,
Sweden,2020-02-06,1,0,,,0,
Sweden,2020-02-07,1,0,,,0,
Sweden,2020-02-08,1,0,,,0,
Sweden,2020-02-09,1,0,,,0,
Sweden,2020-02-10,1,0,,,0,
Sweden,2020-02-11,1,0,,,0,
Sweden,2020-02-12,1,0,,,0,
Sweden,2020-02-13,1,0,,,0,
Sweden,2020-02-14,1,0,,,0,
Sweden,2020-02-15,1,0,,,0,
Sweden,2020-02-16,1,0,,,0,
Sweden,2020-02-17,1,0,,,0,
Sweden,2020-02-18,1,0,,,0,
Sweden,2020-02-19,1,0,,,0,
Sweden,2020-02-20,1,0,,,0,
Sweden,2020-02-21,1,0,,,0,
Sweden,2020-02-22,1,0,,,0,
Sweden,2020-02-23,1,0,,,0,
Sweden,2020-02-24,1,0,,,0,
Sweden,2020-02-25,1,0,,,0,
Sweden,2020-02-26,2,0,,,1,
Sweden,2020-02-27,7,0,,,5,
Sweden,2020-02-28,7,0,,,0,
Sweden,2020-02-29,12,0,,,5,
Sweden,2020-03-01,14,0,,,2,
Sweden,2020-03-02,15,0,,,1,
Sweden,2020-03-03,21,0,,,6,
Sweden,2020-03-04,35,0,,,14,
Sweden,2020-03-05,94,0,,,59,
Sweden,2020-03-06,101,0,,,7,
Sweden,2020-03-07,161,0,,,60,
Sweden,2020-03-08,203,0,,,42,
Sweden,2020-03-09,248,0,,,45,
Sweden,2020-03-10,355,0,,,107,
Sweden,2020-03-11,500,1,,,145,
Sweden,2020-03-12,599,1,,,99,
Sweden,2020-03-13,814,1,,,215,
Sweden,2020-03-14,961,2,,,147,
Sweden,2020-03-15,1022,3,,,61,
Sweden,2020-03-16,1103,6,,,81,
Sweden,2020-03-17,1190,7,,,87,
Sweden,2020-03-18,1279,10,,,89,
Sweden,2020-03-19,1439,11,,,160,
Sweden,2020-03-20,1639,16,,,200,
Sweden,2020-03-21,1763,20,,,124,
Sweden,2020-03-22,1934,21,,,171,
Sweden,2020-03-23,2046,25,,,112,
Sweden,2020-03-24,2286,36,,,240,
Sweden,2020-03-25,2526,62,,,240,
Sweden,2020-03-26,2840,77,,,314,
Sweden,2020-03-27,3069,105,,,229,
Sweden,2020-03-28,3447,105,,,378,
Sweden,2020-03-29,3700,110,,,253,
Sweden,2020-03-30,4028,146,,,328,
Sweden,2020-03-31,4435,180,,,407,
Sweden,2020-04-01,4947,239,,,512,
Sweden,2020-04-02,5568,308,,,621,
Sweden,2020-04-03,6131,358,,,563,
Sweden,2020-04-04,6443,373,,,312,
Switzerland,2020-01-22,0,0,,,0,
Switzerland,2020-01-23,0,0,,,0,
Switzerland,2020-01-24,0,0,,,0,
Switzerland,2020-01-25,0,0,,,0,
Switzerland,2020-01-26,0,0,,,0,
Switzerland,2020-01-27,0,0,,,0,
Switzerland,2020-01-28,0,0,,,0,
Switzerland,2020-01-29,0,0,,,0,
Switzerland,2020-01-30,0,0,,,0,
Switzerland,2020-01-31,0,0,,,0,
Switzerland,2020-02-01,0,0,,,0,
Switzerland,2020-02-02,0,0,,,0,
Switzerland,2020-02-03,0,0,,,0,
Switzerland,2020-02-04,0,0,,,0,
Switzerland,2020-02-05,0,0,,,0,
Switzerland,2020-02-06,0,0,,,0,
Switzerland,2020-02-07,0,0,,,0,
Switzerland,2020-02-08,0,0,,,0,
Switzerland,2020-02-09,0,0,,,0,
Switzerland,2020-02-10,0,0,,,0,
Switzerland,2020-02-11,0,0,,,0,
Switzerland,2020-02-12,0,0,,,0,
Switzerland,2020-02-13,0,0,,,0,
Switzerland,2020-02-14,0,0,,,0,
Switzerland,2020-02-15,0,0,,,0,
Switzerland,2020-02-16,0,0,,,0,
Switzerland,2020-02-17,0,0,,,0,
Switzerland,2020-02-18,0,0,,,0,
Switzerland,2020-02-19,0,0,,,0,
Switzerland,2020-02-20,0,0,,,0,
Switzerland,2020-02-21,0,0,,,0,
Switzerland,2020-02-22,0,0,,,0,
Switzerland,2020-02-23,0,0,,,0,
Switzerland,2020-02-24,0,0,,,0,
Switzerland,2020-02-25,1,0,,,1,
Switzerland,2020-02-26,1,0,,,0,
Switzerland,2020-02-27,8,0,,,7,
Switzerland,2020-02-28,8,0,,,0,
Switzerland,2020-02-29,18,0,,,10,
Switzerland,2020-03-01,27,0,,,9,
Switzerland,2020-03-02,42,0,,,15,
Switzerland,2020-03-03,56,0,,,14,
Switzerland,2020-03-04,90,0,,,34,
Switzerland,2020-03-05,114,1,,,24,
Switzerland,2020-03-06,214,1,,,100,
Switzerland,2020-03-07,268,1,,,54,
Switzerland,2020-03-08,337,2,,,69,
Switzerland,2020-03-09,374,2,,,37,
Switzerland,2020-03-10,491,3,,,117,
Switzerland,2020-03-11,652,4,,,161,
Switzerland,2020-03-12,652,4,,,0,
Switzerland,2020-03-13,1139,11,,,487,
Switzerland,2020-03-14,1359,13,,,220,
Switzerland,2020-03-15,2200,14,,,841,
Switzerland,2020-03-16,2200,14,,,0,
Switzerland,2020-03-17,2700,27,,,500,
Switzerland,2020-03-18,3028,28,,,328,
Switzerland,2020-03-19,4075,41,,,1047,
Switzerland,2020-03-20,5294,54,,,1219,
Switzerland,2020-03-21,6575,75,,,1281,
Switzerland,2020-03-22,7474,98,,,899,
Switzerland,2020-03-23,8795,120,,,1321,
Switzerland,2020-03-24,9877,122,,,1082,
Switzerland,2020-03-25,10897,153,,,1020,
Switzerland,2020-03-26,11811,191,,,914,
Switzerland,2020-03-27,12928,231,,,1117,
Switzerland,2020-03-28,14076,264,,,1148,
Switzerland,2020-03-29,14829,300,,,753,
Switzerland,2020-03-30,15922,359,,,1093,
Switzerland,2020-03-31,16605,433,,,683,
Switzerland,2020-04-01,17768,488,,,1163,
Switzerland,2020-04-02,18827,536,,,1059,
Switzerland,2020-04-03,19606,591,,,779,
Switzerland,2020-04-04,20505,666,,,899,
Syria,2020-01-22,0,0,,,0,
Syria,2020-01-23,0,0,,,0,
Syria,2020-01-24,0,0,,,0,
Syria,2020-01-25,0,0,,,0,
Syria,2020-01-26,0,0,,,0,
Syria,2020-01-27,0,0,,,0,
Syria,2020-01-28,0,0,,,0,
Syria,2020-01-29,0,0,,,0,
Syria,2020-01-30,0,0,,,0,
Syria,2020-01-31,0,0,,,0,
Syria,2020-02-01,0,0,,,0,
Syria,2020-02-02,0,0,,,0,
Syria,2020-02-03,0,0,,,0,
Syria,2020-02-04,0,0,,,0,
Syria,2020-02-05,0,0,,,0,
Syria,2020-02-06,0,0,,,0,
Syria,2020-02-07,0,0,,,0,
Syria,2020-02-08,0,0,,,0,
Syria,2020-02-09,0,0,,,0,
Syria,2020-02-10,0,0,,,0,
Syria,2020-02-11,0,0,,,0,
Syria,2020-02-12,0,0,,,0,
Syria,2020-02-13,0,0,,,0,
Syria,2020-02-14,0,0,,,0,
Syria,2020-02-15,0,0,,,0,
Syria,2020-02-16,0,0,,,0,
Syria,2020-02-17,0,0,,,0,
Syria,2020-02-18,0,0,,,0,
Syria,2020-02-19,0,0,,,0,
Syria,2020-02-20,0,0,,,0,
Syria,2020-02-21,0,0,,,0,
Syria,2020-02-22,0,0,,,0,
Syria,2020-02-23,0,0,,,0,
Syria,2020-02-24,0,0,,,0,
Syria,2020-02-25,0,0,,,0,
Syria,2020-02-26,0,0,,,0,
Syria,2020-02-27,0,0,,,0,
Syria,2020-02-28,0,0,,,0,
Syria,2020-02-29,0,0,,,0,
Syria,2020-03-01,0,0,,,0,
Syria,2020-03-02,0,0,,,0,
Syria,2020-03-03,0,0,,,0,
Syria,2020-03-04,0,0,,,0,
Syria,2020-03-05,0,0,,,0,
Syria,2020-03-06,0,0,,,0,
Syria,2020-03-07,0,0,,,0,
Syria,2020-03-08,0,0,,,0,
Syria,2020-03-09,0,0,,,0,
Syria,2020-03-10,0,0,,,0,
Syria,2020-03-11,0,0,,,0,
Syria,2020-03-12,0,0,,,0,
Syria,2020-03-13,0,0,,,0,
Syria,2020-03-14,0,0,,,0,
Syria,2020-03-15,0,0,,,0,
Syria,2020-03-16,0,0,,,0,
Syria,2020-03-17,0,0,,,0,
Syria,2020-03-18,0,0,,,0,
Syria,2020-03-19,0,0,,,0,
Syria,2020-03-20,0,0,,,0,
Syria,2020-03-21,0,0,,,0,
Syria,2020-03-22,1,0,,,1,
Syria,2020-03-23,1,0,,,0,
Syria,2020-03-24,1,0,,,0,
Syria,2020-03-25,5,0,,,4,
Syria,2020-03-26,5,0,,,0,
Syria,2020-03-27,5,0,,,0,
Syria,2020-03-28,5,0,,,0,
Syria,2020-03-29,9,1,,,4,
Syria,2020-03-30,10,2,,,1,
Syria,2020-03-31,10,2,,,0,
Syria,2020-04-01,10,2,,,0,
Syria,2020-04-02,16,2,,,6,
Syria,2020-04-03,16,2,,,0,
Syria,2020-04-04,16,2,,,0,
Taiwan*,2020-01-22,1,0,,,1,
Taiwan*,2020-01-23,1,0,,,0,
Taiwan*,2020-01-24,3,0,,,2,
Taiwan*,2020-01-25,3,0,,,0,
Taiwan*,2020-01-26,4,0,,,1,
Taiwan*,2020-01-27,5,0,,,1,
Taiwan*,2020-01-28,8,0,,,3,
Taiwan*,2020-01-29,8,0,,,0,
Taiwan*,2020-01-30,9,0,,,1,
Taiwan*,2020-01-31,10,0,,,1,
Taiwan*,2020-02-01,10,0,,,0,
Taiwan*,2020-02-02,10,0,,,0,
Taiwan*,2020-02-03,10,0,,,0,
Taiwan*,2020-02-04,11,0,,,1,
Taiwan*,2020-02-05,11,0,,,0,
Taiwan*,2020-02-06,16,0,,,5,
Taiwan*,2020-02-07,16,0,,,0,
Taiwan*,2020-02-08,17,0,,,1,
Taiwan*,2020-02-09,18,0,,,1,
Taiwan*,2020-02-10,18,0,,,0,
Taiwan*,2020-02-11,18,0,,,0,
Taiwan*,2020-02-12,18,0,,,0,
Taiwan*,2020-02-13,18,0,,,0,
Taiwan*,2020-02-14,18,0,,,0,
Taiwan*,2020-02-15,18,0,,,0,
Taiwan*,2020-02-16,20,1,,,2,
Taiwan*,2020-02-17,22,1,,,2,
Taiwan*,2020-02-18,22,1,,,0,
Taiwan*,2020-02-19,23,1,,,1,
Taiwan*,2020-02-20,24,1,,,1,
Taiwan*,2020-02-21,26,1,,,2,
Taiwan*,2020-02-22,26,1,,,0,
Taiwan*,2020-02-23,28,1,,,2,
Taiwan*,2020-02-24,30,1,,,2,
Taiwan*,2020-02-25,31,1,,,1,
Taiwan*,2020-02-26,32,1,,,1,
Taiwan*,2020-02-27,32,1,,,0,
Taiwan*,2020-02-28,34,1,,,2,
Taiwan*,2020-02-29,39,1,,,5,
Taiwan*,2020-03-01,40,1,,,1,
Taiwan*,2020-03-02,41,1,,,1,
Taiwan*,2020-03-03,42,1,,,1,
Taiwan*,2020-03-04,42,1,,,0,
Taiwan*,2020-03-05,44,1,,,2,
Taiwan*,2020-03-06,45,1,,,1,
Taiwan*,2020-03-07,45,1,,,0,
Taiwan*,2020-03-08,45,1,,,0,
Taiwan*,2020-03-09,45,1,,,0,
Taiwan*,2020-03-10,47,1,,,2,
Taiwan*,2020-03-11,48,1,,,1,
Taiwan*,2020-03-12,49,1,,,1,
Taiwan*,2020-03-13,50,1,,,1,
Taiwan*,2020-03-14,53,1,,,3,
Taiwan*,2020-03-15,59,1,,,6,
Taiwan*,2020-03-16,67,1,,,8,
Taiwan*,2020-03-17,77,1,,,10,
Taiwan*,2020-03-18,100,1,,,23,
Taiwan*,2020-03-19,108,1,,,8,
Taiwan*,2020-03-20,135,2,,,27,
Taiwan*,2020-03-21,153,2,,,18,
Taiwan*,2020-03-22,169,2,,,16,
Taiwan*,2020-03-23,195,2,,,26,
Taiwan*,2020-03-24,215,2,,,20,
Taiwan*,2020-03-25,235,2,,,20,
Taiwan*,2020-03-26,252,2,,,17,
Taiwan*,2020-03-27,267,2,,,15,
Taiwan*,2020-03-28,283,2,,,16,
Taiwan*,2020-03-29,298,2,,,15,
Taiwan*,2020-03-30,306,5,,,8,
Taiwan*,2020-03-31,322,5,,,16,
Taiwan*,2020-04-01,329,5,,,7,
Taiwan*,2020-04-02,339,5,,,10,
Taiwan*,2020-04-03,348,5,,,9,
Taiwan*,2020-04-04,355,5,,,7,
Tanzania,2020-01-22,0,0,,,0,
Tanzania,2020-01-23,0,0,,,0,
Tanzania,2020-01-24,0,0,,,0,
Tanzania,2020-01-25,0,0,,,0,
Tanzania,2020-01-26,0,0,,,0,
Tanzania,2020-01-27,0,0,,,0,
Tanzania,2020-01-28,0,0,,,0,
Tanzania,2020-01-29,0,0,,,0,
Tanzania,2020-01-30,0,0,,,0,
Tanzania,2020-01-31,0,0,,,0,
Tanzania,2020-02-01,0,0,,,0,
Tanzania,2020-02-02,0,0,,,0,
Tanzania,2020-02-03,0,0,,,0,
Tanzania,2020-02-04,0,0,,,0,
Tanzania,2020-02-05,0,0,,,0,
Tanzania,2020-02-06,0,0,,,0,
Tanzania,2020-02-07,0,0,,,0,
Tanzania,2020-02-08,0,0,,,0,
Tanzania,2020-02-09,0,0,,,0,
Tanzania,2020-02-10,0,0,,,0,
Tanzania,2020-02-11,0,0,,,0,
Tanzania,2020-02-12,0,0,,,0,
Tanzania,2020-02-13,0,0,,,0,
Tanzania,2020-02-14,0,0,,,0,
Tanzania,2020-02-15,0,0,,,0,
Tanzania,2020-02-16,0,0,,,0,
Tanzania,2020-02-17,0,0,,,0,
Tanzania,2020-02-18,0,0,,,0,
Tanzania,2020-02-19,0,0,,,0,
Tanzania,2020-02-20,0,0,,,0,
Tanzania,2020-02-21,0,0,,,0,
Tanzania,2020-02-22,0,0,,,0,
Tanzania,2020-02-23,0,0,,,0,
Tanzania,2020-02-24,0,0,,,0,
Tanzania,2020-02-25,0,0,,,0,
Tanzania,2020-02-26,0,0,,,0,
Tanzania,2020-02-27,0,0,,,0,
Tanzania,2020-02-28,0,0,,,0,
Tanzania,2020-02-29,0,0,,,0,
Tanzania,2020-03-01,0,0,,,0,
Tanzania,2020-03-02,0,0,,,0,
Tanzania,2020-03-03,0,0,,,0,
Tanzania,2020-03-04,0,0,,,0,
Tanzania,2020-03-05,0,0,,,0,
Tanzania,2020-03-06,0,0,,,0,
Tanzania,2020-03-07,0,0,,,0,
Tanzania,2020-03-08,0,0,,,0,
Tanzania,2020-03-09,0,0,,,0,
Tanzania,2020-03-10,0,0,,,0,
Tanzania,2020-03-11,0,0,,,0,
Tanzania,2020-03-12,0,0,,,0,
Tanzania,2020-03-13,0,0,,,0,
Tanzania,2020-03-14,0,0,,,0,
Tanzania,2020-03-15,0,0,,,0,
Tanzania,2020-03-16,1,0,,,1,
Tanzania,2020-03-17,1,0,,,0,
Tanzania,2020-03-18,3,0,,,2,
Tanzania,2020-03-19,6,0,,,3,
Tanzania,2020-03-20,6,0,,,0,
Tanzania,2020-03-21,6,0,,,0,
Tanzania,2020-03-22,12,0,,,6,
Tanzania,2020-03-23,12,0,,,0,
Tanzania,2020-03-24,12,0,,,0,
Tanzania,2020-03-25,12,0,,,0,
Tanzania,2020-03-26,13,0,,,1,
Tanzania,2020-03-27,13,0,,,0,
Tanzania,2020-03-28,14,0,,,1,
Tanzania,2020-03-29,14,0,,,0,
Tanzania,2020-03-30,19,0,,,5,
Tanzania,2020-03-31,19,1,,,0,
Tanzania,2020-04-01,20,1,,,1,
Tanzania,2020-04-02,20,1,,,0,
Tanzania,2020-04-03,20,1,,,0,
Tanzania,2020-04-04,20,1,,,0,
Thailand,2020-01-22,2,0,,,2,
Thailand,2020-01-23,3,0,,,1,
Thailand,2020-01-24,5,0,,,2,
Thailand,2020-01-25,7,0,,,2,
Thailand,2020-01-26,8,0,,,1,
Thailand,2020-01-27,8,0,,,0,
Thailand,2020-01-28,14,0,,,6,
Thailand,2020-01-29,14,0,,,0,
Thailand,2020-01-30,14,0,,,0,
Thailand,2020-01-31,19,0,,,5,
Thailand,2020-02-01,19,0,,,0,
Thailand,2020-02-02,19,0,,,0,
Thailand,2020-02-03,19,0,,,0,
Thailand,2020-02-04,25,0,,,6,
Thailand,2020-02-05,25,0,,,0,
Thailand,2020-02-06,25,0,,,0,
Thailand,2020-02-07,25,0,,,0,
Thailand,2020-02-08,32,0,,,7,
Thailand,2020-02-09,32,0,,,0,
Thailand,2020-02-10,32,0,,,0,
Thailand,2020-02-11,33,0,,,1,
Thailand,2020-02-12,33,0,,,0,
Thailand,2020-02-13,33,0,,,0,
Thailand,2020-02-14,33,0,,,0,
Thailand,2020-02-15,33,0,,,0,
Thailand,2020-02-16,34,0,,,1,
Thailand,2020-02-17,35,0,,,1,
Thailand,2020-02-18,35,0,,,0,
Thailand,2020-02-19,35,0,,,0,
Thailand,2020-02-20,35,0,,,0,
Thailand,2020-02-21,35,0,,,0,
Thailand,2020-02-22,35,0,,,0,
Thailand,2020-02-23,35,0,,,0,
Thailand,2020-02-24,35,0,,,0,
Thailand,2020-02-25,37,0,,,2,
Thailand,2020-02-26,40,0,,,3,
Thailand,2020-02-27,40,0,,,0,
Thailand,2020-02-28,41,0,,,1,
Thailand,2020-02-29,42,0,,,1,
Thailand,2020-03-01,42,1,,,0,
Thailand,2020-03-02,43,1,,,1,
Thailand,2020-03-03,43,1,,,0,
Thailand,2020-03-04,43,1,,,0,
Thailand,2020-03-05,47,1,,,4,
Thailand,2020-03-06,48,1,,,1,
Thailand,2020-03-07,50,1,,,2,
Thailand,2020-03-08,50,1,,,0,
Thailand,2020-03-09,50,1,,,0,
Thailand,2020-03-10,53,1,,,3,
Thailand,2020-03-11,59,1,,,6,
Thailand,2020-03-12,70,1,,,11,
Thailand,2020-03-13,75,1,,,5,
Thailand,2020-03-14,82,1,,,7,
Thailand,2020-03-15,114,1,,,32,
Thailand,2020-03-16,147,1,,,33,
Thailand,2020-03-17,177,1,,,30,
Thailand,2020-03-18,212,1,,,35,
Thailand,2020-03-19,272,1,,,60,
Thailand,2020-03-20,322,1,,,50,
Thailand,2020-03-21,411,1,,,89,
Thailand,2020-03-22,599,1,,,188,
Thailand,2020-03-23,721,1,,,122,
Thailand,2020-03-24,827,4,,,106,
Thailand,2020-03-25,934,4,,,107,
Thailand,2020-03-26,1045,4,,,111,
Thailand,2020-03-27,1136,5,,,91,
Thailand,2020-03-28,1245,6,,,109,
Thailand,2020-03-29,1388,7,,,143,
Thailand,2020-03-30,1524,9,,,136,
Thailand,2020-03-31,1651,10,,,127,
Thailand,2020-04-01,1771,12,,,120,
Thailand,2020-04-02,1875,15,,,104,
Thailand,2020-04-03,1978,19,,,103,
Thailand,2020-04-04,2067,20,,,89,
Timor-Leste,2020-01-22,0,0,,,0,
Timor-Leste,2020-01-23,0,0,,,0,
Timor-Leste,2020-01-24,0,0,,,0,
Timor-Leste,2020-01-25,0,0,,,0,
Timor-Leste,2020-01-26,0,0,,,0,
Timor-Leste,2020-01-27,0,0,,,0,
Timor-Leste,2020-01-28,0,0,,,0,
Timor-Leste,2020-01-29,0,0,,,0,
Timor-Leste,2020-01-30,0,0,,,0,
Timor-Leste,2020-01-31,0,0,,,0,
Timor-Leste,2020-02-01,0,0,,,0,
Timor-Leste,2020-02-02,0,0,,,0,
Timor-Leste,2020-02-03,0,0,,,0,
Timor-Leste,2020-02-04,0,0,,,0,
Timor-Leste,2020-02-05,0,0,,,0,
Timor-Leste,2020-02-06,0,0,,,0,
Timor-Leste,2020-02-07,0,0,,,0,
Timor-Leste,2020-02-08,0,0,,,0,
Timor-Leste,2020-02-09,0,0,,,0,
Timor-Leste,2020-02-10,0,0,,,0,
Timor-Leste,2020-02-11,0,0,,,0,
Timor-Leste,2020-02-12,0,0,,,0,
Timor-Leste,2020-02-13,0,0,,,0,
Timor-Leste,2020-02-14,0,0,,,0,
Timor-Leste,2020-02-15,0,0,,,0,
Timor-Leste,2020-02-16,0,0,,,0,
Timor-Leste,2020-02-17,0,0,,,0,
Timor-Leste,2020-02-18,0,0,,,0,
Timor-Leste,2020-02-19,0,0,,,0,
Timor-Leste,2020-02-20,0,0,,,0,
Timor-Leste,2020-02-21,0,0,,,0,
Timor-Leste,2020-02-22,0,0,,,0,
Timor-Leste,2020-02-23,0,0,,,0,
Timor-Leste,2020-02-24,0,0,,,0,
Timor-Leste,2020-02-25,0,0,,,0,
Timor-Leste,2020-02-26,0,0,,,0,
Timor-Leste,2020-02-27,0,0,,,0,
Timor-Leste,2020-02-28,0,0,,,0,
Timor-Leste,2020-02-29,0,0,,,0,
Timor-Leste,2020-03-01,0,0,,,0,
Timor-Leste,2020-03-02,0,0,,,0,
Timor-Leste,2020-03-03,0,0,,,0,
Timor-Leste,2020-03-04,0,0,,,0,
Timor-Leste,2020-03-05,0,0,,,0,
Timor-Leste,2020-03-06,0,0,,,0,
Timor-Leste,2020-03-07,0,0,,,0,
Timor-Leste,2020-03-08,0,0,,,0,
Timor-Leste,2020-03-09,0,0,,,0,
Timor-Leste,2020-03-10,0,0,,,0,
Timor-Leste,2020-03-11,0,0,,,0,
Timor-Leste,2020-03-12,0,0,,,0,
Timor-Leste,2020-03-13,0,0,,,0,
Timor-Leste,2020-03-14,0,0,,,0,
Timor-Leste,2020-03-15,0,0,,,0,
Timor-Leste,2020-03-16,0,0,,,0,
Timor-Leste,2020-03-17,0,0,,,0,
Timor-Leste,2020-03-18,0,0,,,0,
Timor-Leste,2020-03-19,0,0,,,0,
Timor-Leste,2020-03-20,0,0,,,0,
Timor-Leste,2020-03-21,0,0,,,0,
Timor-Leste,2020-03-22,1,0,,,1,
Timor-Leste,2020-03-23,1,0,,,0,
Timor-Leste,2020-03-24,1,0,,,0,
Timor-Leste,2020-03-25,1,0,,,0,
Timor-Leste,2020-03-26,1,0,,,0,
Timor-Leste,2020-03-27,1,0,,,0,
Timor-Leste,2020-03-28,1,0,,,0,
Timor-Leste,2020-03-29,1,0,,,0,
Timor-Leste,2020-03-30,1,0,,,0,
Timor-Leste,2020-03-31,1,0,,,0,
Timor-Leste,2020-04-01,1,0,,,0,
Timor-Leste,2020-04-02,1,0,,,0,
Timor-Leste,2020-04-03,1,0,,,0,
Timor-Leste,2020-04-04,1,0,,,0,
Togo,2020-01-22,0,0,,,0,
Togo,2020-01-23,0,0,,,0,
Togo,2020-01-24,0,0,,,0,
Togo,2020-01-25,0,0,,,0,
Togo,2020-01-26,0,0,,,0,
Togo,2020-01-27,0,0,,,0,
Togo,2020-01-28,0,0,,,0,
Togo,2020-01-29,0,0,,,0,
Togo,2020-01-30,0,0,,,0,
Togo,2020-01-31,0,0,,,0,
Togo,2020-02-01,0,0,,,0,
Togo,2020-02-02,0,0,,,0,
Togo,2020-02-03,0,0,,,0,
Togo,2020-02-04,0,0,,,0,
Togo,2020-02-05,0,0,,,0,
Togo,2020-02-06,0,0,,,0,
Togo,2020-02-07,0,0,,,0,
Togo,2020-02-08,0,0,,,0,
Togo,2020-02-09,0,0,,,0,
Togo,2020-02-10,0,0,,,0,
Togo,2020-02-11,0,0,,,0,
Togo,2020-02-12,0,0,,,0,
Togo,2020-02-13,0,0,,,0,
Togo,2020-02-14,0,0,,,0,
Togo,2020-02-15,0,0,,,0,
Togo,2020-02-16,0,0,,,0,
Togo,2020-02-17,0,0,,,0,
Togo,2020-02-18,0,0,,,0,
Togo,2020-02-19,0,0,,,0,
Togo,2020-02-20,0,0,,,0,
Togo,2020-02-21,0,0,,,0,
Togo,2020-02-22,0,0,,,0,
Togo,2020-02-23,0,0,,,0,
Togo,2020-02-24,0,0,,,0,
Togo,2020-02-25,0,0,,,0,
Togo,2020-02-26,0,0,,,0,
Togo,2020-02-27,0,0,,,0,
Togo,2020-02-28,0,0,,,0,
Togo,2020-02-29,0,0,,,0,
Togo,2020-03-01,0,0,,,0,
Togo,2020-03-02,0,0,,,0,
Togo,2020-03-03,0,0,,,0,
Togo,2020-03-04,0,0,,,0,
Togo,2020-03-05,0,0,,,0,
Togo,2020-03-06,1,0,,,1,
Togo,2020-03-07,1,0,,,0,
Togo,2020-03-08,1,0,,,0,
Togo,2020-03-09,1,0,,,0,
Togo,2020-03-10,1,0,,,0,
Togo,2020-03-11,1,0,,,0,
Togo,2020-03-12,1,0,,,0,
Togo,2020-03-13,1,0,,,0,
Togo,2020-03-14,1,0,,,0,
Togo,2020-03-15,1,0,,,0,
Togo,2020-03-16,1,0,,,0,
Togo,2020-03-17,1,0,,,0,
Togo,2020-03-18,1,0,,,0,
Togo,2020-03-19,1,0,,,0,
Togo,2020-03-20,9,0,,,8,
Togo,2020-03-21,16,0,,,7,
Togo,2020-03-22,16,0,,,0,
Togo,2020-03-23,18,0,,,2,
Togo,2020-03-24,20,0,,,2,
Togo,2020-03-25,23,0,,,3,
Togo,2020-03-26,23,0,,,0,
Togo,2020-03-27,25,1,,,2,
Togo,2020-03-28,25,1,,,0,
Togo,2020-03-29,25,1,,,0,
Togo,2020-03-30,30,1,,,5,
Togo,2020-03-31,34,1,,,4,
Togo,2020-04-01,36,2,,,2,
Togo,2020-04-02,39,2,,,3,
Togo,2020-04-03,40,3,,,1,
Togo,2020-04-04,41,3,,,1,
Trinidad and Tobago,2020-01-22,0,0,,,0,
Trinidad and Tobago,2020-01-23,0,0,,,0,
Trinidad and Tobago,2020-01-24,0,0,,,0,
